Day,Time_Period,Hour,Hour_Label,Total_Flow,Mean_Inflow,Mean_Outflow,IO_Balance,OD_Nonzero_Ratio,Top10pct_OD_Ratio,Inflow_Gini,Outflow_Gini,Hub_Inflow_Ratio,Hub_Outflow_Ratio,Self_Loop_Ratio
3,Evening,20,20:00–20:59,299708,470.49921507064363,470.49921507064363,4711.194501476499,0.1831115733335962,0.5167830021220655,0.5082106604693352,0.6367111817197519,0.01343974802136266,0.025327985906197604,0.012485485872874647
3,Evening,21,21:00–21:59,283961,445.77864992150705,445.77864992150705,6281.3866862739715,0.17482853544750832,0.5127816848088294,0.50865590542518,0.6623669112542082,0.014653420716173511,0.03141276442880743,0.012318593046184798
3,Evening,22,22:00–22:59,242291,380.3626373626374,380.3626373626374,9421.244919354674,0.15423553795386044,0.5078686372997759,0.5142241512497586,0.6850327305022574,0.014606403044212924,0.039134759441996875,0.013710785790583591
3,Evening,23,23:00–23:59,78834,123.75824175824175,123.75824175824175,65936.24645242751,0.06444799873819833,0.4487657609660806,0.5564702079113917,0.7182861318314114,0.01722606996959147,0.046972118628422106,0.020156277747924042
4,Early Morning,6,06:00–06:59,43715,68.62637362637362,68.62637362637362,9420.625151501568,0.06691245511608822,0.30545579320599336,0.4967499094588521,0.47379021853948733,0.01793434747757213,0.01711083152196933,0.01251286743652035
4,AM Peak,7,07:00–07:59,118985,186.78963893249608,186.78963893249608,40817.71764844953,0.13733183165791374,0.37281169895364963,0.5077018467757997,0.4510063370255832,0.016792032609011288,0.011488843131390605,0.010833298314822598
4,AM Peak,8,08:00–08:59,194741,305.7158555729984,305.7158555729984,26688.97371745076,0.17779081201373195,0.4225971931950642,0.532182369632404,0.4544298127746326,0.015764528270801912,0.012149470322057761,0.00901710476987888
4,Midday,9,09:00–09:59,257394,404.0722135007849,404.0722135007849,6280.861479245884,0.1953944239209994,0.46365494145162667,0.5572963299616934,0.4661677253945472,0.020058742627955355,0.01302283658510679,0.00989145046112228
4,Midday,10,10:00–10:59,276804,434.54317111459966,434.54317111459966,1.1308070291024293,0.19468958939692288,0.47376482998800595,0.564189846531968,0.45868120117047156,0.0160113293159925,0.01117397147436029,0.011838701752822074
4,Midday,11,11:00–11:59,279844,439.31554160125586,439.31554160125586,4710.549268647205,0.18984200370161347,0.48431983533683054,0.5815361763451209,0.46684456872888386,0.020840182387255612,0.012417632681020791,0.012857163276636779
4,Midday,12,12:00–12:59,330843,519.3767660910518,519.3767660910518,0.9222570335681314,0.20419253319006628,0.5037646255172393,0.5690482385107932,0.4726594554320351,0.02168400117269616,0.012081259086599743,0.012818769023334878
4,Midday,13,13:00–13:59,337009,529.0565149136578,529.0565149136578,0.9216400739664802,0.20520296030500113,0.5115056274461512,0.5542391893879751,0.488090128426991,0.020673038405441182,0.012515986219915445,0.013495188555755202
4,Midday,14,14:00–14:59,326151,512.010989010989,512.010989010989,0.9649157263408494,0.20465338653273168,0.5100888852096115,0.5356159755090663,0.5040146119488422,0.019638143068641093,0.015011451750830102,0.014407437045986652
4,Midday,15,15:00–15:59,341283,535.7660910518053,535.7660910518053,1.0405517308169987,0.212054149035535,0.5145465786458745,0.5215600337503776,0.5241009396111509,0.018533006331934103,0.01709724773863012,0.013469759700853925
4,Midday,16,16:00–16:59,349718,549.0078492935636,549.0078492935636,1.0980178280202024,0.21267272758638536,0.5185692472220474,0.5178682608080825,0.5434082466785551,0.018174643569910113,0.018657890071375628,0.01310198502789933
